tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover,colocate
005,00000000,00394339,00023595,010,00322127,00000000,00000000,001024,000,000,00000128,00197983,01,0000010286865101,00000000,00000000,004,002,016,016,1
006,00000000,00391031,00020551,010,00319758,00000000,00000000,001024,000,000,00000128,00197108,01,0000010312712327,00000000,00000000,004,002,016,016,1
007,00000000,00396290,00028344,010,00321299,00000000,00000000,001024,000,000,00000128,00198959,01,0000010323316950,00000000,00000000,004,002,016,016,1
008,00000000,00394051,00023248,010,00323561,00000000,00000000,001024,000,000,00000128,00198858,01,0000009806628893,00000000,00000000,004,002,016,016,1
009,00000000,00393619,00022901,010,00322474,00000000,00000000,001024,000,000,00000128,00198048,01,0000010220558347,00000000,00000000,004,002,016,016,1
010,00000000,00390934,00019740,010,00323151,00000000,00000000,001024,000,000,00000128,00197313,01,0000009811565266,00000000,00000000,004,002,016,016,1
011,00000000,00394060,00026555,010,00320296,00000000,00000000,001024,000,000,00000128,00197858,01,0000010197645559,00000000,00000000,004,002,016,016,1
012,00000000,00390566,00021453,010,00321168,00000000,00000000,001024,000,000,00000128,00196146,01,0000009569230838,00000000,00000000,004,002,016,016,1
013,00000000,00394369,00045785,010,00323248,00000000,00000000,001024,000,000,00000128,00198654,01,0000010232391589,00000000,00000000,004,002,016,016,1
014,00000000,00393388,00023969,010,00322890,00000000,00000000,001024,000,000,00000128,00197483,01,0000010178354607,00000000,00000000,004,002,016,016,1
015,00000000,00382324,00022771,010,00313563,00000000,00000000,001024,000,000,00000128,00192035,01,0000003562307470,00000000,00000000,004,002,016,016,1
000,00000000,00327290,00047464,010,00281928,00000000,00000000,001024,001,000,00000128,00165060,01,0000007395727099,00000000,00000000,004,002,016,016,1
001,00000000,00327654,00016081,010,00282173,00000000,00000000,001024,001,000,00000128,00165164,01,0000007487314382,00000000,00000000,004,002,016,016,1
002,00000000,00330369,00023253,010,00284837,00000000,00000000,001024,001,000,00000128,00166836,01,0000007443755374,00000000,00000000,004,002,016,016,1
003,00000000,00330414,00018833,010,00282431,00000000,00000000,001024,001,000,00000128,00166310,01,0000007482937002,00000000,00000000,004,002,016,016,1
004,00000000,00330413,00025091,010,00282983,00000000,00000000,001024,001,000,00000128,00166786,01,0000007450134141,00000000,00000000,004,002,016,016,1
005,00000000,00328372,00019457,010,00282002,00000000,00000000,001024,001,000,00000128,00165101,01,0000007505112355,00000000,00000000,004,002,016,016,1
006,00000000,00329083,00017470,010,00280994,00000000,00000000,001024,001,000,00000128,00165595,01,0000007473192716,00000000,00000000,004,002,016,016,1
007,00000000,00327093,00024025,010,00280949,00000000,00000000,001024,001,000,00000128,00164622,01,0000007489130412,00000000,00000000,004,002,016,016,1
008,00000000,00329287,00019645,010,00281949,00000000,00000000,001024,001,000,00000128,00165696,01,0000007447323373,00000000,00000000,004,002,016,016,1
009,00000000,00332975,00019722,010,00284495,00000000,00000000,001024,001,000,00000128,00167682,01,0000007549491405,00000000,00000000,004,002,016,016,1
010,00000000,00331695,00016118,010,00282587,00000000,00000000,001024,001,000,00000128,00166860,01,0000007463985629,00000000,00000000,004,002,016,016,1
011,00000000,00331789,00022462,010,00282772,00000000,00000000,001024,001,000,00000128,00167058,01,0000007483702306,00000000,00000000,004,002,016,016,1
012,00000000,00332574,00018076,010,00283367,00000000,00000000,001024,001,000,00000128,00167323,01,0000007492336427,00000000,00000000,004,002,016,016,1
013,00000000,00326992,00038763,010,00279613,00000000,00000000,001024,001,000,00000128,00164408,01,0000007448694081,00000000,00000000,004,002,016,016,1
014,00000000,00329386,00019483,010,00281758,00000000,00000000,001024,001,000,00000128,00165735,01,0000007446991733,00000000,00000000,004,002,016,016,1
015,00000000,00323479,00019353,010,00276852,00000000,00000000,001024,001,000,00000128,00162530,01,0000002419809275,00000000,00000000,004,002,016,016,1
000,00000000,00202468,00029389,010,00180032,00000000,00000000,001024,002,000,00000128,00101814,01,0000014227837232,00000000,00000000,004,002,016,016,1
001,00000000,00202454,00009725,010,00178020,00000000,00000000,001024,002,000,00000128,00101319,01,0000014245325004,00000000,00000000,004,002,016,016,1
002,00000000,00202136,00014263,010,00179513,00000000,00000000,001024,002,000,00000128,00101480,01,0000014259214669,00000000,00000000,004,002,016,016,1
003,00000000,00202495,00011480,010,00179097,00000000,00000000,001024,002,000,00000128,00101992,01,0000014264911164,00000000,00000000,004,002,016,016,1
004,00000000,00202412,00015562,010,00179340,00000000,00000000,001024,002,000,00000128,00101550,01,0000014437722116,00000000,00000000,004,002,016,016,1
005,00000000,00202097,00011832,010,00178729,00000000,00000000,001024,002,000,00000128,00101633,01,0000014341475482,00000000,00000000,004,002,016,016,1
006,00000000,00202644,00010753,010,00177678,00000000,00000000,001024,002,000,00000128,00101656,01,0000014355196595,00000000,00000000,004,002,016,016,1
007,00000000,00201953,00014756,010,00179423,00000000,00000000,001024,002,000,00000128,00101397,01,0000014265658334,00000000,00000000,004,002,016,016,1
008,00000000,00202779,00011788,010,00178661,00000000,00000000,001024,002,000,00000128,00101774,01,0000014232081179,00000000,00000000,004,002,016,016,1
009,00000000,00202341,00011933,010,00180866,00000000,00000000,001024,002,000,00000128,00101527,01,0000014293258529,00000000,00000000,004,002,016,016,1
010,00000000,00202339,00009965,010,00180908,00000000,00000000,001024,002,000,00000128,00101721,01,0000013416690375,00000000,00000000,004,002,016,016,1
011,00000000,00202416,00013576,010,00179993,00000000,00000000,001024,002,000,00000128,00101500,01,0000014233079758,00000000,00000000,004,002,016,016,1
012,00000000,00202850,00011040,010,00178962,00000000,00000000,001024,002,000,00000128,00102011,01,0000014360913436,00000000,00000000,004,002,016,016,1
013,00000000,00202844,00023391,010,00178440,00000000,00000000,001024,002,000,00000128,00101214,01,0000014248822038,00000000,00000000,004,002,016,016,1
014,00000000,00202632,00012263,010,00178588,00000000,00000000,001024,002,000,00000128,00101599,01,0000014313709715,00000000,00000000,004,002,016,016,1
015,00000000,00202232,00011743,010,00178082,00000000,00000000,001024,002,000,00000128,00101464,01,0000014287232465,00000000,00000000,004,002,016,016,1
000,00000000,00202658,00029606,010,00178565,00000000,00000000,001024,003,000,00000128,00102007,01,0000014226412375,00000000,00000000,004,002,016,016,1
001,00000000,00202327,00009984,010,00179175,00000000,00000000,001024,003,000,00000128,00101776,01,0000014348041131,00000000,00000000,004,002,016,016,1
002,00000000,00202501,00014083,010,00177517,00000000,00000000,001024,003,000,00000128,00101626,01,0000014256134904,00000000,00000000,004,002,016,016,1
003,00000000,00202173,00011406,010,00179973,00000000,00000000,001024,003,000,00000128,00101684,01,0000014262519800,00000000,00000000,004,002,016,016,1
004,00000000,00202439,00015675,010,00179999,00000000,00000000,001024,003,000,00000128,00101536,01,0000014275207875,00000000,00000000,004,002,016,016,1
005,00000000,00202231,00012115,010,00179971,00000000,00000000,001024,003,000,00000128,00101746,01,0000014283433082,00000000,00000000,004,002,016,016,1
006,00000000,00201815,00010654,010,00179981,00000000,00000000,001024,003,000,00000128,00101485,01,0000014306102205,00000000,00000000,004,002,016,016,1
007,00000000,00202442,00015028,010,00178563,00000000,00000000,001024,003,000,00000128,00101774,01,0000014487408044,00000000,00000000,004,002,016,016,1
008,00000000,00202499,00012030,010,00178978,00000000,00000000,001024,003,000,00000128,00101584,01,0000014370668814,00000000,00000000,004,002,016,016,1
009,00000000,00202495,00011942,010,00180079,00000000,00000000,001024,003,000,00000128,00101721,01,0000014261910716,00000000,00000000,004,002,016,016,1
010,00000000,00202770,00010000,010,00178174,00000000,00000000,001024,003,000,00000128,00101304,01,0000014291143668,00000000,00000000,004,002,016,016,1
011,00000000,00202645,00013805,010,00178636,00000000,00000000,001024,003,000,00000128,00101240,01,0000014241639399,00000000,00000000,004,002,016,016,1
012,00000000,00202551,00010991,010,00178688,00000000,00000000,001024,003,000,00000128,00101789,01,0000014351641255,00000000,00000000,004,002,016,016,1
013,00000000,00201879,00023492,010,00179595,00000000,00000000,001024,003,000,00000128,00101423,01,0000014226201792,00000000,00000000,004,002,016,016,1
014,00000000,00202618,00012159,010,00179789,00000000,00000000,001024,003,000,00000128,00101455,01,0000014013205241,00000000,00000000,004,002,016,016,1
015,00000000,00202547,00011681,010,00178964,00000000,00000000,001024,003,000,00000128,00101584,01,0000014322654460,00000000,00000000,004,002,016,016,1
000,00000000,00394313,00055126,010,00321140,00000000,00000000,001024,000,001,00000128,00198120,01,0000010590149186,00000000,00000000,004,002,016,016,1
001,00000000,00391795,00019112,010,00319477,00000000,00000000,001024,000,001,00000128,00197331,01,0000010502465026,00000000,00000000,004,002,016,016,1
002,00000000,00393304,00027681,010,00319814,00000000,00000000,001024,000,001,00000128,00197727,01,0000010437465043,00000000,00000000,004,002,016,016,1
003,00000000,00389839,00017859,010,00318779,00000000,00000000,001024,000,001,00000128,00196514,01,0000009964547617,00000000,00000000,004,002,016,016,1
004,00000000,00391085,00030979,010,00320167,00000000,00000000,001024,000,001,00000128,00197416,01,0000010615477384,00000000,00000000,004,002,016,016,1
005,00000000,00390982,00031055,010,00318455,00000000,00000000,001024,000,001,00000128,00196586,01,0000010460402042,00000000,00000000,004,002,016,016,1
006,00000000,00392280,00021559,010,00319205,00000000,00000000,001024,000,001,00000128,00197696,01,0000010484228525,00000000,00000000,004,002,016,016,1
007,00000000,00392354,00027592,010,00318179,00000000,00000000,001024,000,001,00000128,00197219,01,0000010737804000,00000000,00000000,004,002,016,016,1
008,00000000,00391532,00021941,010,00319623,00000000,00000000,001024,000,001,00000128,00196795,01,0000010750098365,00000000,00000000,004,002,016,016,1
009,00000000,00391605,00024148,010,00320353,00000000,00000000,001024,000,001,00000128,00197454,01,0000010507762642,00000000,00000000,004,002,016,016,1
010,00000000,00392470,00018291,010,00319427,00000000,00000000,001024,000,001,00000128,00197235,01,0000010557510254,00000000,00000000,004,002,016,016,1
011,00000000,00393394,00030667,010,00320326,00000000,00000000,001024,000,001,00000128,00197906,01,0000010527849315,00000000,00000000,004,002,016,016,1
012,00000000,00392626,00023145,010,00319346,00000000,00000000,001024,000,001,00000128,00197503,01,0000010475373452,00000000,00000000,004,002,016,016,1
013,00000000,00392035,00019987,010,00320014,00000000,00000000,001024,000,001,00000128,00197599,01,0000010465045017,00000000,00000000,004,002,016,016,1
014,00000000,00391103,00021411,010,00319848,00000000,00000000,001024,000,001,00000128,00196634,01,0000010523425072,00000000,00000000,004,002,016,016,1
015,00000000,00380908,00018795,010,00309261,00000000,00000000,001024,000,001,00000128,00191477,01,0000003547310045,00000000,00000000,004,002,016,016,1
000,00000000,00311018,00044252,010,00281516,00000000,00000000,001024,001,001,00000128,00156313,01,0000007361982765,00000000,00000000,004,002,016,016,1
001,00000000,00316730,00015238,010,00285183,00000000,00000000,001024,001,001,00000128,00159591,01,0000006991448487,00000000,00000000,004,002,016,016,1
002,00000000,00312084,00021947,010,00281875,00000000,00000000,001024,001,001,00000128,00156756,01,0000006985285963,00000000,00000000,004,002,016,016,1
003,00000000,00310566,00014569,010,00283244,00000000,00000000,001024,001,001,00000128,00156254,01,0000007370161363,00000000,00000000,004,002,016,016,1
004,00000000,00311719,00024732,010,00282248,00000000,00000000,001024,001,001,00000128,00157079,01,0000007153557459,00000000,00000000,004,002,016,016,1
005,00000000,00311028,00024467,010,00283803,00000000,00000000,001024,001,001,00000128,00156565,01,0000007362514803,00000000,00000000,004,002,016,016,1
006,00000000,00305248,00017035,010,00276087,00000000,00000000,001024,001,001,00000128,00153921,01,0000002513989460,00000000,00000000,004,002,016,016,1
007,00000000,00312612,00021965,010,00281878,00000000,00000000,001024,001,001,00000128,00157445,01,0000007438740990,00000000,00000000,004,002,016,016,1
008,00000000,00310261,00017498,010,00282991,00000000,00000000,001024,001,001,00000128,00156418,01,0000007370162823,00000000,00000000,004,002,016,016,1
009,00000000,00315256,00019354,010,00283552,00000000,00000000,001024,001,001,00000128,00158549,01,0000007515288555,00000000,00000000,004,002,016,016,1
010,00000000,00315750,00014693,010,00285582,00000000,00000000,001024,001,001,00000128,00159235,01,0000007458208066,00000000,00000000,004,002,016,016,1
011,00000000,00315706,00024212,010,00284836,00000000,00000000,001024,001,001,00000128,00158621,01,0000007501686654,00000000,00000000,004,002,016,016,1
012,00000000,00314758,00018366,010,00283306,00000000,00000000,001024,001,001,00000128,00158777,01,0000007486636927,00000000,00000000,004,002,016,016,1
013,00000000,00314065,00016018,010,00284850,00000000,00000000,001024,001,001,00000128,00158254,01,0000007487728625,00000000,00000000,004,002,016,016,1
014,00000000,00311699,00017067,010,00282181,00000000,00000000,001024,001,001,00000128,00156842,01,0000007382362754,00000000,00000000,004,002,016,016,1
015,00000000,00315079,00015267,010,00285016,00000000,00000000,001024,001,001,00000128,00158829,01,0000007484501311,00000000,00000000,004,002,016,016,1
000,00000000,00200035,00027932,010,00177979,00000000,00000000,001024,002,001,00000128,00100610,01,0000014264282461,00000000,00000000,004,002,016,016,1
001,00000000,00200116,00009796,010,00176128,00000000,00000000,001024,002,001,00000128,00100697,01,0000013516649723,00000000,00000000,004,002,016,016,1
002,00000000,00200332,00013974,010,00176999,00000000,00000000,001024,002,001,00000128,00100365,01,0000014302792280,00000000,00000000,004,002,016,016,1
003,00000000,00200646,00009493,010,00176443,00000000,00000000,001024,002,001,00000128,00100606,01,0000014313589973,00000000,00000000,004,002,016,016,1
004,00000000,00200366,00015744,010,00176491,00000000,00000000,001024,002,001,00000128,00100225,01,0000014317375687,00000000,00000000,004,002,016,016,1
005,00000000,00200137,00015936,010,00177944,00000000,00000000,001024,002,001,00000128,00100079,01,0000014303299076,00000000,00000000,004,002,016,016,1
006,00000000,00200563,00010934,010,00176264,00000000,00000000,001024,002,001,00000128,00100602,01,0000014328471229,00000000,00000000,004,002,016,016,1
007,00000000,00200991,00014020,010,00175508,00000000,00000000,001024,002,001,00000128,00100524,01,0000014272402154,00000000,00000000,004,002,016,016,1
008,00000000,00200470,00011242,010,00177159,00000000,00000000,001024,002,001,00000128,00100668,01,0000014351058766,00000000,00000000,004,002,016,016,1
009,00000000,00199904,00012165,010,00176179,00000000,00000000,001024,002,001,00000128,00100478,01,0000014380476581,00000000,00000000,004,002,016,016,1
010,00000000,00200379,00009444,010,00176773,00000000,00000000,001024,002,001,00000128,00100397,01,0000014270164984,00000000,00000000,004,002,016,016,1
011,00000000,00200437,00015485,010,00177239,00000000,00000000,001024,002,001,00000128,00100243,01,0000014286333350,00000000,00000000,004,002,016,016,1
012,00000000,00200780,00011832,010,00176774,00000000,00000000,001024,002,001,00000128,00100559,01,0000014284302240,00000000,00000000,004,002,016,016,1
013,00000000,00200675,00010127,010,00176960,00000000,00000000,001024,002,001,00000128,00100544,01,0000014297278109,00000000,00000000,004,002,016,016,1
014,00000000,00200694,00011035,010,00176760,00000000,00000000,001024,002,001,00000128,00100542,01,0000014283708590,00000000,00000000,004,002,016,016,1
015,00000000,00199817,00009535,010,00176958,00000000,00000000,001024,002,001,00000128,00100419,01,0000014312497072,00000000,00000000,004,002,016,016,1
000,00000000,00200910,00028037,010,00176826,00000000,00000000,001024,003,001,00000128,00100626,01,0000014281139580,00000000,00000000,004,002,016,016,1
001,00000000,00200857,00009735,010,00176528,00000000,00000000,001024,003,001,00000128,00100462,01,0000014313956221,00000000,00000000,004,002,016,016,1
002,00000000,00200983,00014012,010,00176031,00000000,00000000,001024,003,001,00000128,00100392,01,0000014309193728,00000000,00000000,004,002,016,016,1
003,00000000,00200509,00009432,010,00176790,00000000,00000000,001024,003,001,00000128,00100862,01,0000014301087649,00000000,00000000,004,002,016,016,1
004,00000000,00200382,00015505,010,00177972,00000000,00000000,001024,003,001,00000128,00100743,01,0000013484393953,00000000,00000000,004,002,016,016,1
005,00000000,00200457,00015855,010,00177654,00000000,00000000,001024,003,001,00000128,00100920,01,0000013491851381,00000000,00000000,004,002,016,016,1
006,00000000,00200588,00011001,010,00176816,00000000,00000000,001024,003,001,00000128,00100300,01,0000013601017887,00000000,00000000,004,002,016,016,1
007,00000000,00200212,00014102,010,00178082,00000000,00000000,001024,003,001,00000128,00100874,01,0000014318098766,00000000,00000000,004,002,016,016,1
008,00000000,00201284,00011218,010,00176310,00000000,00000000,001024,003,001,00000128,00100884,01,0000014491852305,00000000,00000000,004,002,016,016,1
009,00000000,00200824,00012249,010,00176178,00000000,00000000,001024,003,001,00000128,00100314,01,0000014344136384,00000000,00000000,004,002,016,016,1
010,00000000,00201027,00009195,010,00176676,00000000,00000000,001024,003,001,00000128,00100653,01,0000014309521023,00000000,00000000,004,002,016,016,1
011,00000000,00200533,00015335,010,00177311,00000000,00000000,001024,003,001,00000128,00100146,01,0000014331030864,00000000,00000000,004,002,016,016,1
012,00000000,00200446,00011623,010,00177586,00000000,00000000,001024,003,001,00000128,00100438,01,0000013062833102,00000000,00000000,004,002,016,016,1
013,00000000,00200247,00010324,010,00178294,00000000,00000000,001024,003,001,00000128,00100515,01,0000014287381600,00000000,00000000,004,002,016,016,1
014,00000000,00200399,00010891,010,00177329,00000000,00000000,001024,003,001,00000128,00100437,01,0000014289678638,00000000,00000000,004,002,016,016,1
015,00000000,00200248,00009536,010,00176905,00000000,00000000,001024,003,001,00000128,00100118,01,0000014295779628,00000000,00000000,004,002,016,016,1
000,00000000,00319311,00045063,010,00297652,00000000,00000000,001024,000,002,00000128,00160427,01,0000007228294061,00000000,00000000,004,002,016,016,1
001,00000000,00323962,00017338,010,00299513,00000000,00000000,001024,000,002,00000128,00163088,01,0000007325780895,00000000,00000000,004,002,016,016,1
002,00000000,00323109,00019762,010,00301607,00000000,00000000,001024,000,002,00000128,00162500,01,0000007150943031,00000000,00000000,004,002,016,016,1
003,00000000,00323588,00016369,010,00298341,00000000,00000000,001024,000,002,00000128,00163098,01,0000007289117496,00000000,00000000,004,002,016,016,1
004,00000000,00324593,00027530,010,00300420,00000000,00000000,001024,000,002,00000128,00163390,01,0000007220317270,00000000,00000000,004,002,016,016,1
005,00000000,00321990,00017914,010,00298109,00000000,00000000,001024,000,002,00000128,00161723,01,0000007302167255,00000000,00000000,004,002,016,016,1
006,00000000,00320652,00020688,010,00299426,00000000,00000000,001024,000,002,00000128,00162271,01,0000007246718276,00000000,00000000,004,002,016,016,1
007,00000000,00324214,00022765,010,00299581,00000000,00000000,001024,000,002,00000128,00162842,01,0000006979824434,00000000,00000000,004,002,016,016,1
008,00000000,00323071,00020210,010,00302681,00000000,00000000,001024,000,002,00000128,00162734,01,0000007172130368,00000000,00000000,004,002,016,016,1
009,00000000,00325552,00018061,010,00301439,00000000,00000000,001024,000,002,00000128,00163490,01,0000007230358326,00000000,00000000,004,002,016,016,1
010,00000000,00324594,00016892,010,00301920,00000000,00000000,001024,000,002,00000128,00163595,01,0000007215641513,00000000,00000000,004,002,016,016,1
011,00000000,00323329,00021317,010,00300907,00000000,00000000,001024,000,002,00000128,00163543,01,0000006883238600,00000000,00000000,004,002,016,016,1
012,00000000,00322240,00016550,010,00297796,00000000,00000000,001024,000,002,00000128,00162247,01,0000007171601718,00000000,00000000,004,002,016,016,1
013,00000000,00321128,00015887,010,00297142,00000000,00000000,001024,000,002,00000128,00161724,01,0000007124640779,00000000,00000000,004,002,016,016,1
014,00000000,00321539,00018460,010,00297318,00000000,00000000,001024,000,002,00000128,00161987,01,0000007144683274,00000000,00000000,004,002,016,016,1
015,00000000,00315252,00015802,010,00291489,00000000,00000000,001024,000,002,00000128,00158712,01,0000002330198781,00000000,00000000,004,002,016,016,1
000,00000000,00506622,00071105,010,00439655,00000000,00000000,001024,001,002,00000128,00255152,01,0000010742605964,00000000,00000000,004,002,016,016,1
001,00000000,00509097,00027261,010,00439779,00000000,00000000,001024,001,002,00000128,00255840,01,0000011085521694,00000000,00000000,004,002,016,016,1
002,00000000,00510229,00031134,010,00442110,00000000,00000000,001024,001,002,00000128,00257312,01,0000010495416608,00000000,00000000,004,002,016,016,1
003,00000000,00507889,00025568,010,00439993,00000000,00000000,001024,001,002,00000128,00255654,01,0000011056617196,00000000,00000000,004,002,016,016,1
004,00000000,00506237,00043446,010,00441139,00000000,00000000,001024,001,002,00000128,00255084,01,0000010877075281,00000000,00000000,004,002,016,016,1
005,00000000,00507275,00028537,010,00437337,00000000,00000000,001024,001,002,00000128,00255197,01,0000011074685423,00000000,00000000,004,002,016,016,1
006,00000000,00505157,00032603,010,00441426,00000000,00000000,001024,001,002,00000128,00254442,01,0000011085751368,00000000,00000000,004,002,016,016,1
007,00000000,00508271,00035646,010,00438440,00000000,00000000,001024,001,002,00000128,00256044,01,0000011148990312,00000000,00000000,004,002,016,016,1
008,00000000,00506258,00031620,010,00439475,00000000,00000000,001024,001,002,00000128,00254815,01,0000011659149857,00000000,00000000,004,002,016,016,1
009,00000000,00493588,00028380,010,00427274,00000000,00000000,001024,001,002,00000128,00248694,01,0000003662018069,00000000,00000000,004,002,016,016,1
010,00000000,00507307,00026791,010,00438908,00000000,00000000,001024,001,002,00000128,00255591,01,0000010987854557,00000000,00000000,004,002,016,016,1
011,00000000,00509992,00033303,010,00439380,00000000,00000000,001024,001,002,00000128,00256913,01,0000011064666663,00000000,00000000,004,002,016,016,1
012,00000000,00507527,00025710,010,00440941,00000000,00000000,001024,001,002,00000128,00255456,01,0000011311417367,00000000,00000000,004,002,016,016,1
013,00000000,00507326,00025507,010,00438737,00000000,00000000,001024,001,002,00000128,00255187,01,0000011494705239,00000000,00000000,004,002,016,016,1
014,00000000,00509157,00028564,010,00439233,00000000,00000000,001024,001,002,00000128,00255734,01,0000011121580725,00000000,00000000,004,002,016,016,1
015,00000000,00508389,00024876,010,00441470,00000000,00000000,001024,001,002,00000128,00256134,01,0000011138149314,00000000,00000000,004,002,016,016,1
000,00000000,00220589,00030825,010,00203520,00000000,00000000,001024,002,002,00000128,00111066,01,0000014307650795,00000000,00000000,004,002,016,016,1
001,00000000,00220368,00011935,010,00203457,00000000,00000000,001024,002,002,00000128,00110754,01,0000013397118713,00000000,00000000,004,002,016,016,1
002,00000000,00220123,00013340,010,00203867,00000000,00000000,001024,002,002,00000128,00110392,01,0000014355706596,00000000,00000000,004,002,016,016,1
003,00000000,00221103,00011084,010,00203106,00000000,00000000,001024,002,002,00000128,00110946,01,0000014369872759,00000000,00000000,004,002,016,016,1
004,00000000,00220582,00018920,010,00203065,00000000,00000000,001024,002,002,00000128,00110562,01,0000013554730750,00000000,00000000,004,002,016,016,1
005,00000000,00221116,00012236,010,00200139,00000000,00000000,001024,002,002,00000128,00110826,01,0000014380409332,00000000,00000000,004,002,016,016,1
006,00000000,00220475,00014133,010,00202165,00000000,00000000,001024,002,002,00000128,00110832,01,0000014374192656,00000000,00000000,004,002,016,016,1
007,00000000,00220531,00015624,010,00201237,00000000,00000000,001024,002,002,00000128,00110656,01,0000014396582104,00000000,00000000,004,002,016,016,1
008,00000000,00220539,00013771,010,00203019,00000000,00000000,001024,002,002,00000128,00110849,01,0000013464186854,00000000,00000000,004,002,016,016,1
009,00000000,00220492,00012433,010,00200987,00000000,00000000,001024,002,002,00000128,00110578,01,0000014352623526,00000000,00000000,004,002,016,016,1
010,00000000,00220299,00011484,010,00202218,00000000,00000000,001024,002,002,00000128,00110333,01,0000014329726789,00000000,00000000,004,002,016,016,1
011,00000000,00220645,00014338,010,00202172,00000000,00000000,001024,002,002,00000128,00110916,01,0000014358386518,00000000,00000000,004,002,016,016,1
012,00000000,00220861,00011003,010,00201475,00000000,00000000,001024,002,002,00000128,00110839,01,0000014540248467,00000000,00000000,004,002,016,016,1
013,00000000,00220972,00011092,010,00201683,00000000,00000000,001024,002,002,00000128,00110774,01,0000014376578067,00000000,00000000,004,002,016,016,1
014,00000000,00220552,00012583,010,00200665,00000000,00000000,001024,002,002,00000128,00110911,01,0000013422499232,00000000,00000000,004,002,016,016,1
015,00000000,00220011,00010638,010,00202973,00000000,00000000,001024,002,002,00000128,00110597,01,0000013642633333,00000000,00000000,004,002,016,016,1
000,00000000,00220301,00030860,010,00203905,00000000,00000000,001024,003,002,00000128,00110389,01,0000014353016603,00000000,00000000,004,002,016,016,1
001,00000000,00219577,00011735,010,00199768,00000000,00000000,001024,003,002,00000128,00109858,01,0000014071368119,00000000,00000000,004,002,016,016,1
002,00000000,00220858,00013308,010,00200849,00000000,00000000,001024,003,002,00000128,00110893,01,0000014368059586,00000000,00000000,004,002,016,016,1
003,00000000,00220559,00011062,010,00202578,00000000,00000000,001024,003,002,00000128,00110728,01,0000014377533853,00000000,00000000,004,002,016,016,1
004,00000000,00220280,00018704,010,00202307,00000000,00000000,001024,003,002,00000128,00110308,01,0000014376565174,00000000,00000000,004,002,016,016,1
005,00000000,00220566,00012342,010,00202228,00000000,00000000,001024,003,002,00000128,00110648,01,0000014393349635,00000000,00000000,004,002,016,016,1
006,00000000,00220825,00014114,010,00202227,00000000,00000000,001024,003,002,00000128,00110722,01,0000014380059483,00000000,00000000,004,002,016,016,1
007,00000000,00220633,00015559,010,00202828,00000000,00000000,001024,003,002,00000128,00110795,01,0000014357946278,00000000,00000000,004,002,016,016,1
008,00000000,00220155,00013706,010,00201379,00000000,00000000,001024,003,002,00000128,00110478,01,0000014389375682,00000000,00000000,004,002,016,016,1
009,00000000,00220977,00012255,010,00201040,00000000,00000000,001024,003,002,00000128,00110619,01,0000013104925626,00000000,00000000,004,002,016,016,1
010,00000000,00220252,00011518,010,00201192,00000000,00000000,001024,003,002,00000128,00110297,01,0000014333754144,00000000,00000000,004,002,016,016,1
011,00000000,00220725,00014558,010,00202287,00000000,00000000,001024,003,002,00000128,00110534,01,0000014436896284,00000000,00000000,004,002,016,016,1
012,00000000,00220612,00011171,010,00202548,00000000,00000000,001024,003,002,00000128,00110669,01,0000014334436413,00000000,00000000,004,002,016,016,1
013,00000000,00220464,00011048,010,00203056,00000000,00000000,001024,003,002,00000128,00110960,01,0000014417053466,00000000,00000000,004,002,016,016,1
014,00000000,00220378,00012593,010,00202915,00000000,00000000,001024,003,002,00000128,00110896,01,0000014323388470,00000000,00000000,004,002,016,016,1
015,00000000,00220824,00010775,010,00201711,00000000,00000000,001024,003,002,00000128,00110848,01,0000013651033794,00000000,00000000,004,002,016,016,1
000,00000000,00205713,00260141,010,00660257,00000000,00000000,001024,000,000,00000008,00103264,01,0000005782212214,00000000,00000000,004,002,016,016,1
001,00000000,00206814,00233180,010,00660177,00000000,00000000,001024,000,000,00000008,00104001,01,0000005717676560,00000000,00000000,004,002,016,016,1
002,00000000,00205038,00197822,010,00657482,00000000,00000000,001024,000,000,00000008,00103154,01,0000005699778655,00000000,00000000,004,002,016,016,1
003,00000000,00207377,00236725,010,00656146,00000000,00000000,001024,000,000,00000008,00104171,01,0000005817319588,00000000,00000000,004,002,016,016,1
004,00000000,00203990,00164890,010,00651038,00000000,00000000,001024,000,000,00000008,00102527,01,0000005699931334,00000000,00000000,004,002,016,016,1
005,00000000,00205140,00236496,010,00654483,00000000,00000000,001024,000,000,00000008,00103334,01,0000005777164575,00000000,00000000,004,002,016,016,1
006,00000000,00207111,00164068,010,00661690,00000000,00000000,001024,000,000,00000008,00104015,01,0000005702055065,00000000,00000000,004,002,016,016,1
007,00000000,00205938,00162008,010,00657274,00000000,00000000,001024,000,000,00000008,00103784,01,0000005642704284,00000000,00000000,004,002,016,016,1
008,00000000,00205286,00000000,010,00658451,00000000,00000000,001024,000,000,00000008,00103413,01,0000005718046288,00000000,00000000,004,002,016,016,1
009,00000000,00206659,00000000,010,00665948,00000000,00000000,001024,000,000,00000008,00104039,01,0000005675947874,00000000,00000000,004,002,016,016,1
010,00000000,00206458,00000000,010,00667372,00000000,00000000,001024,000,000,00000008,00103784,01,0000005702905852,00000000,00000000,004,002,016,016,1
